distanceX,distanceY,closeTopWall,closeBottomWall,closeLeftWall,closeRightWall,bodyUp,bodyDown,bodyLeft,bodyRight,action
1,-15,0,1,0,0,0,0,0,0,0
-15,10,0,0,0,0,0,0,0,0,1
5,-9,0,0,0,0,0,1,1,0,0
-6,-2,0,0,0,0,0,0,0,0,0
16,9,0,0,0,0,0,0,0,0,1
-7,-8,0,0,0,0,1,1,0,0,2
-22,3,0,0,0,0,0,0,0,0,1
24,8,0,0,1,0,0,1,0,0,3
11,-4,0,0,0,0,0,0,0,0,0
9,-4,0,0,0,0,0,0,1,0,0
1,14,1,0,0,0,0,0,0,1,1
23,-4,0,0,0,0,0,0,0,0,0
-6,8,1,0,0,0,0,0,0,0,1
26,9,0,0,0,0,0,0,0,0,1
-4,3,0,0,0,0,0,0,0,0,1
7,6,0,0,0,0,0,0,0,0,1
-10,-2,0,0,0,0,0,0,0,0,0
27,-12,0,0,1,0,0,0,0,0,0
18,-1,0,0,0,0,0,0,0,0,0
10,3,0,0,0,0,0,0,0,0,1
-1,6,0,0,0,0,0,0,0,0,1
-25,0,0,0,0,0,1,0,1,0,1
13,-13,0,0,0,0,0,0,0,0,0
16,-6,0,0,1,0,0,0,0,0,0
-3,6,0,0,0,0,0,0,0,0,1
15,10,0,0,0,0,0,0,0,0,1
-8,-3,0,0,0,0,0,1,1,0,0
-18,13,0,0,0,0,1,1,0,0,2
-2,-3,0,0,0,0,0,0,0,0,0
2,-4,0,0,0,0,0,0,0,0,0
2,10,0,0,0,0,0,0,1,0,1
-19,-9,0,0,0,0,0,0,0,0,0
12,-10,0,0,0,0,0,1,0,1,0
-7,1,0,0,0,0,0,0,0,0,1
-6,0,0,0,0,0,0,0,0,0,2
11,13,0,0,0,0,0,1,0,0,3
-1,1,0,0,0,0,0,0,0,0,1
-26,12,0,0,0,0,0,0,0,0,1
2,7,0,0,0,0,0,0,0,0,1
11,8,0,0,0,0,0,0,0,0,1
9,8,0,0,0,0,0,0,0,0,1
-3,13,0,0,0,0,0,0,0,0,1
13,-16,0,1,0,0,0,0,0,0,0
-1,2,0,0,0,0,0,0,0,0,1
-7,2,0,0,0,1,0,0,0,0,1
-22,-13,0,0,0,0,0,0,0,0,0
-12,-3,0,0,0,0,0,0,0,0,0
-18,-6,0,0,0,0,0,0,0,0,0
17,-11,0,0,0,0,0,0,0,0,0
-22,10,0,0,0,1,0,0,0,0,1
14,8,0,0,1,0,0,0,0,0,1
16,-3,0,0,0,0,0,1,0,0,0
-10,17,1,0,0,0,0,0,0,0,1
-6,-4,0,0,0,0,0,0,0,0,0
20,18,1,0,0,0,0,0,0,0,1
-19,-1,0,0,0,0,0,0,0,0,0
-1,-8,0,0,0,0,0,0,0,0,0
10,-12,0,0,0,0,0,0,0,0,0
12,-15,0,0,0,0,0,0,0,0,0
14,3,0,0,0,0,0,1,0,0,3
-21,-12,0,0,0,0,0,0,0,0,0
3,-4,0,0,0,0,0,0,0,0,0
-24,1,0,0,0,0,0,0,0,0,1
-1,-2,0,0,0,0,0,0,0,0,0
-20,13,0,0,0,0,0,0,1,0,1
17,7,0,0,0,0,0,0,0,0,1
-24,6,0,0,0,1,0,1,0,1,2
-11,-15,0,1,0,0,0,0,0,0,0
5,-2,0,0,0,0,0,0,0,0,0
6,-2,0,0,0,0,0,0,0,0,0
-17,9,1,0,0,0,0,0,0,0,1
-3,-6,0,0,0,0,0,0,0,0,0
5,9,0,0,0,0,0,0,0,0,1
-16,6,0,0,0,0,0,1,0,0,2
17,0,0,0,0,0,1,0,0,0,3
-4,6,0,0,0,0,0,0,1,0,1
18,2,0,0,0,0,0,0,0,0,1
15,14,0,0,0,0,1,0,0,0,1
-1,-6,0,0,0,0,0,0,0,0,0
25,-10,0,0,0,0,0,0,0,0,0
-19,-3,0,0,0,0,0,0,0,1,0
6,2,0,0,0,0,1,0,0,0,1
-2,-6,0,0,0,0,0,0,0,0,0
0,5,0,0,0,0,0,0,0,0,1
-18,-9,0,0,0,0,0,0,0,0,0
-2,-12,0,0,0,0,0,0,0,0,0
4,-15,0,0,0,0,1,1,0,0,3
-2,-1,0,0,0,0,0,0,0,0,0
-24,18,1,0,0,0,0,0,0,0,1
7,-3,0,0,0,0,0,1,0,0,0
5,5,1,0,1,0,0,0,0,1,1
12,3,0,0,0,0,0,0,0,0,1
-2,-13,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,1,1,0,0,3
-8,-1,0,0,0,0,0,0,0,0,0
7,4,0,0,0,0,0,0,0,0,1
4,1,0,1,0,0,1,1,0,0,3
-7,-1,0,0,0,0,0,0,0,1,0
5,-6,0,0,0,0,0,0,0,0,0
-12,10,1,0,0,0,0,0,0,0,1
-14,-15,0,1,0,0,0,0,0,0,0
-16,11,0,0,0,0,0,0,0,0,1
25,7,0,0,1,0,0,0,0,0,1
3,-5,0,0,0,0,0,0,0,0,0
-4,11,0,0,0,0,0,0,1,0,1
5,-3,0,0,0,0,0,0,0,1,0
-4,1,0,0,0,0,0,0,0,0,1
-24,-11,0,1,0,0,0,0,0,0,0
-22,-6,0,0,0,0,0,0,0,1,0
-21,-3,0,0,0,0,0,0,0,0,0
-11,0,0,0,0,0,0,0,0,0,2
7,5,0,0,0,0,1,1,0,1,2
22,15,1,0,0,0,0,1,0,0,3
12,2,0,0,0,0,0,0,0,0,1
3,12,0,0,0,0,0,0,1,0,1
-15,-17,0,1,0,0,1,0,0,0,2
-13,-10,0,0,0,0,0,1,0,0,0
-25,-6,0,0,0,1,0,0,1,0,0
12,-5,0,0,0,0,0,0,0,0,0
12,6,0,0,0,0,0,0,0,0,1
4,-11,0,0,0,0,0,0,0,0,0
-4,13,0,0,0,0,0,0,0,0,1
4,-5,0,0,0,0,0,0,0,0,0
9,-8,0,0,0,0,0,0,0,0,0
-18,-10,0,0,0,0,0,0,1,0,0
4,3,0,0,0,0,0,0,0,0,1
6,3,0,0,0,0,0,1,0,0,3
-10,-13,0,0,0,0,0,0,0,0,0
-9,0,0,0,0,0,0,0,0,1,2
7,3,0,0,0,0,0,0,0,0,1
-17,13,0,0,0,0,0,0,0,0,1
4,-17,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,1,0,0,0,1
-7,-7,0,0,0,0,0,0,0,0,0
7,18,1,0,0,0,0,0,0,0,1
-22,-7,0,0,0,0,1,0,0,0,2
-2,-10,0,1,0,0,1,0,0,0,2
-12,-14,0,0,0,0,0,0,0,0,0
23,-12,0,0,1,0,0,0,0,0,0
0,-12,0,0,0,0,0,0,0,0,0
25,-2,0,0,1,0,0,0,0,0,0
6,-12,0,1,0,0,0,0,0,0,0
-7,5,1,0,0,0,0,0,0,0,1
6,13,1,0,0,0,0,0,0,0,1
-1,-9,0,0,0,0,0,0,0,1,0
25,-5,0,0,0,0,0,0,1,0,0
4,15,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,1,0,0,0,3
7,2,0,0,0,0,0,1,0,0,3
2,-7,0,0,0,0,0,0,0,0,0
10,5,0,0,0,0,0,0,0,0,1
17,2,0,0,0,0,0,0,0,0,1
-1,-5,0,1,0,0,0,0,0,0,0
5,-7,0,0,1,0,0,0,0,0,0
5,-5,0,0,0,0,1,0,1,0,3
-4,-3,0,0,0,0,0,0,0,0,0
8,9,0,0,0,0,0,0,0,0,1
-3,-8,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,1
-5,-4,0,0,0,0,0,0,0,0,0
-3,15,0,0,0,0,0,0,0,0,1
-7,-1,0,0,0,0,1,0,0,0,2
14,-4,0,0,0,0,0,0,0,0,0
7,10,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,0,0,0,0,1
14,2,0,0,0,0,0,0,0,0,1
20,2,0,0,0,0,0,0,0,0,1
20,-13,0,0,0,0,0,0,0,1,0
-18,-3,0,0,0,0,0,0,0,0,0
17,-1,0,0,0,0,1,0,1,0,3
-14,-5,0,0,0,0,0,0,0,0,0
-6,-10,0,0,0,0,1,0,0,0,2
0,2,1,0,0,0,0,0,1,0,1
4,3,0,0,0,0,0,0,1,0,1
-2,2,0,0,0,0,0,0,1,0,1
15,0,0,0,0,0,0,0,0,0,3
-16,6,0,0,0,0,0,1,0,0,2
-22,-5,0,0,0,0,1,0,0,0,2
6,2,0,0,0,0,0,1,0,0,3
4,14,0,0,0,0,0,0,0,0,1
12,-7,0,0,0,0,0,0,0,0,0
-2,-6,0,0,0,0,0,1,0,0,0
6,2,0,0,0,0,0,0,0,0,1
-27,-4,0,0,0,1,0,0,0,0,0
17,3,0,0,0,0,0,0,0,0,1
-10,-5,0,0,0,0,0,0,0,0,0
-15,4,0,0,0,0,0,0,0,0,1
5,-4,0,0,1,0,0,0,0,0,0
-2,9,0,0,0,0,0,0,0,0,1
8,6,0,0,0,0,0,0,0,0,1
2,-2,0,0,0,0,0,0,1,0,0
10,-2,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,3
10,10,1,0,0,0,0,0,0,0,1
3,8,0,0,0,0,0,0,0,0,1
-2,3,0,0,0,0,0,0,0,0,1
10,-7,0,0,0,0,0,0,0,0,0
21,3,0,0,0,0,0,0,0,0,1
-10,6,0,0,0,0,1,0,0,0,1
-14,-3,0,0,0,0,0,0,0,1,0
-24,11,1,0,0,0,0,0,0,0,1
-19,-7,0,0,0,0,0,0,0,0,0
0,2,0,0,0,0,0,0,0,1,1
5,-10,0,0,0,0,0,0,0,0,0
-16,18,1,0,0,0,0,0,1,1,1
-14,-10,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,1,0,3
1,2,0,0,0,0,0,0,0,0,1
12,1,0,0,0,0,0,0,0,0,1
27,-9,0,0,0,0,0,0,0,0,0
23,15,0,0,1,0,0,0,0,0,1
-12,-12,0,0,0,0,0,1,0,0,0
10,11,0,0,0,0,1,0,0,0,1
-19,-3,0,0,0,0,0,0,0,0,0
9,9,0,0,0,0,0,0,0,0,1
-8,-12,0,0,0,0,1,0,0,0,2
14,0,0,0,0,0,0,0,0,0,3
0,-10,0,0,0,0,0,0,1,1,0
-9,10,0,0,0,0,0,0,0,0,1
-6,-5,0,1,0,0,0,0,1,0,0
8,-1,0,0,0,0,0,0,0,1,0
-11,5,0,0,0,0,0,0,0,0,1
-10,13,1,0,0,0,0,0,0,0,1
5,11,0,0,0,0,0,0,0,0,1
18,-12,0,0,0,0,0,0,0,0,0
7,4,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1
9,-1,0,0,0,0,0,0,0,0,0
16,-15,0,1,0,0,0,0,0,0,0
-9,8,0,0,0,1,0,0,0,0,1
-6,-13,0,0,0,0,0,0,0,0,0
9,-1,0,0,0,0,0,0,0,0,0
16,-5,0,0,0,0,0,0,0,0,0
10,3,1,0,0,0,0,0,1,0,1
-6,12,0,0,0,0,0,0,0,0,1
-16,7,0,0,0,0,0,1,0,0,2
16,12,0,0,0,0,1,0,0,1,1
12,1,0,1,0,0,0,0,0,0,3
4,-4,0,0,0,0,0,0,0,0,0
6,-9,0,0,0,0,0,0,0,0,0
23,9,1,0,0,0,0,1,1,0,3
-15,-17,0,1,0,0,1,0,0,0,2
12,13,0,0,0,0,1,0,0,0,1
0,-6,0,0,0,0,0,0,0,0,0
-12,-2,0,0,0,0,0,0,0,1,0
-1,-3,0,0,0,0,0,0,1,0,0
-25,-5,0,0,0,1,0,0,1,0,0
6,1,0,1,0,0,0,0,0,0,3
-27,-13,0,0,0,1,1,0,0,0,2
-7,-10,0,0,0,0,0,0,0,0,0
-12,-1,0,0,0,0,0,0,1,0,0
18,14,0,0,1,0,0,0,0,0,1
12,10,1,0,1,0,0,0,0,0,1
15,-6,0,0,0,0,0,0,0,0,0
-6,0,0,0,0,0,0,0,0,0,2
23,-6,0,0,1,0,0,0,0,0,0
14,-17,0,1,0,0,0,0,1,0,0
3,-5,0,0,0,0,0,0,0,0,0
5,-1,0,0,0,0,0,0,0,0,0
-4,-11,0,0,0,0,0,0,0,0,0
-12,10,0,0,0,0,0,0,0,1,1
-10,-8,0,0,0,0,0,0,0,0,0
-8,-1,0,0,0,0,0,0,0,0,0
8,-10,0,0,0,0,0,0,0,0,0
-17,-6,0,0,0,0,0,0,0,0,0
-7,1,0,0,0,0,0,0,0,0,1
1,-6,0,0,0,0,0,0,0,0,0
5,7,0,0,0,0,0,0,1,0,1
9,-9,0,0,0,0,1,0,0,0,3
7,-14,0,0,0,0,0,0,1,0,0
7,7,0,0,0,0,0,0,0,0,1
-24,3,0,0,0,0,0,0,0,0,1
6,2,0,0,0,0,0,0,0,0,1
6,15,0,0,0,0,0,0,0,1,1
-7,-8,0,0,0,0,0,0,0,0,0
5,14,1,0,0,0,0,0,0,0,1
-10,-5,0,0,0,0,1,0,0,0,2
10,-9,0,0,0,0,0,0,0,0,0
-7,12,0,0,0,0,0,1,0,0,2
-19,-11,0,0,0,0,0,1,0,0,0
-5,7,0,0,0,0,0,0,0,0,1
22,6,0,0,0,0,0,0,0,0,1
5,-4,0,0,0,0,0,0,1,0,0
8,-10,0,0,0,0,0,0,1,0,0
-6,12,0,0,0,0,0,0,0,0,1
10,1,0,0,0,0,0,0,0,0,1
21,1,0,0,0,0,0,0,0,0,1
-2,12,0,0,0,0,0,0,0,0,1
1,1,0,0,0,0,0,0,0,0,1
21,-4,0,0,1,0,1,0,0,0,3
9,6,0,0,0,0,1,1,0,0,3
14,-6,0,0,0,0,0,0,0,0,0
-3,-11,0,0,0,0,0,0,1,0,0
13,-4,0,0,0,0,0,0,0,0,0
9,-1,0,0,0,0,0,0,0,0,0
-18,-1,0,0,0,0,0,0,0,0,0
-8,-5,0,1,0,0,0,0,0,0,0
-4,0,0,0,0,0,0,0,0,0,2
-18,15,0,0,0,0,0,0,0,0,1
18,4,0,0,0,0,0,0,0,0,1
14,6,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,3
0,8,0,0,0,1,1,0,0,0,1
11,-2,0,0,0,0,0,0,0,1,0
-14,1,0,0,0,0,0,0,0,0,1
18,-2,0,0,0,0,0,1,0,0,0
-5,0,0,0,0,0,0,0,0,1,2
-10,10,0,0,0,0,0,0,0,0,1
-5,-4,0,0,0,0,0,0,0,0,0
-21,15,1,0,0,0,0,0,0,0,1
7,3,0,0,0,0,0,0,0,0,1
7,-9,0,0,0,0,0,0,0,0,0
13,-8,0,0,0,0,1,0,0,0,3
23,7,0,0,0,0,0,0,0,0,1
16,-2,0,0,1,0,1,0,0,0,3
2,-7,0,0,0,0,0,0,0,0,0
20,3,0,0,0,0,0,0,0,0,1
-10,12,0,0,0,0,0,0,0,0,1
0,4,0,0,0,0,0,0,0,0,1
18,0,0,0,1,0,0,0,0,0,3
-27,-6,0,0,0,0,0,0,0,0,0
-1,10,0,0,0,0,0,0,0,0,1
15,-6,0,0,0,0,0,0,0,0,0
12,-10,0,1,0,0,0,1,0,0,0
22,3,0,0,1,0,1,0,0,0,1
-1,-15,0,1,0,0,0,0,0,1,0
0,-12,0,0,1,0,0,0,0,0,0
-13,6,1,0,0,0,0,0,0,0,1
1,-13,0,0,0,0,0,1,0,0,0
9,-3,0,0,0,0,0,0,0,0,0
23,-16,0,0,0,0,0,0,0,0,0
1,-4,0,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0,1
-12,-10,0,1,0,0,0,0,0,0,0
-6,-2,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,1,1,0
-5,8,0,0,0,0,0,0,1,0,1
2,-8,0,0,0,0,0,0,0,1,0
12,1,0,0,0,0,0,0,0,0,1
-12,11,0,0,0,0,0,1,0,0,2
0,-4,0,0,0,0,0,0,1,1,0
2,-8,0,1,0,0,0,0,0,0,0
0,-13,0,0,0,0,0,0,0,0,0
7,9,0,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1
-6,-3,0,0,0,0,0,0,0,0,0
12,-14,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0
3,-10,0,0,0,0,0,0,0,0,0
-15,-1,0,0,0,0,0,0,0,1,0
-4,-13,0,0,0,0,0,0,0,0,0
2,15,0,0,0,0,0,0,0,0,1
-2,-5,0,0,0,0,0,0,0,0,0
18,2,0,0,0,0,0,0,0,0,1
-8,9,0,0,0,0,0,0,0,0,1
24,1,0,0,0,0,0,0,0,0,1
10,2,0,0,0,0,0,0,0,0,1
14,-4,0,0,0,0,0,0,0,0,0
9,-13,0,0,0,0,0,0,0,0,0
0,-6,0,0,0,0,0,0,0,1,0
21,-11,0,0,0,0,0,0,0,0,0
8,6,0,0,0,0,0,0,0,0,1
-10,-6,0,0,0,0,0,0,0,0,0
-9,-1,0,0,0,0,0,0,0,0,0
24,-11,0,0,0,0,0,0,0,0,0
24,3,1,0,0,0,0,0,0,1,1
-4,0,0,0,0,0,0,0,0,0,2
11,9,0,0,0,0,0,0,0,0,1
10,17,1,0,0,0,0,0,0,0,1
8,1,0,0,0,0,0,0,0,0,1
-5,0,0,0,0,0,0,0,0,0,2
-9,4,0,0,0,0,0,0,0,0,1
-2,0,0,0,0,0,0,0,1,0,0
-10,-8,0,0,0,0,1,1,0,0,2
-3,-10,0,0,0,0,0,0,0,0,0
-10,-3,0,0,0,0,0,0,0,0,0
1,15,0,0,0,0,0,0,0,0,1
-9,8,0,0,0,0,0,0,1,1,1
13,11,0,0,0,0,0,0,0,0,1
-1,-2,0,0,0,0,0,0,0,0,0
-13,-1,0,1,0,1,0,0,0,0,0
7,-11,0,0,0,0,0,0,0,0,0
5,9,0,0,0,0,0,0,0,0,1
6,14,0,0,0,0,0,1,0,0,3
1,4,0,0,0,0,0,0,0,0,1
16,-1,0,0,0,0,0,0,0,0,0
-15,-3,0,0,0,0,0,0,0,0,0
9,6,0,0,0,0,0,0,0,0,1
-1,10,0,0,0,0,0,0,0,0,1
-13,5,0,0,0,0,1,0,1,0,1
-1,3,0,0,0,0,0,0,0,0,1
-5,-1,0,0,0,0,0,0,0,0,0
12,7,0,0,0,0,0,0,0,0,1
-2,3,0,0,0,0,0,1,0,0,2
3,-1,0,0,0,0,0,0,0,0,0
15,-12,0,0,0,0,0,0,0,0,0
7,5,0,0,0,0,0,0,0,0,1
-3,13,0,0,0,0,0,0,1,0,1
16,-3,0,0,0,0,0,0,0,0,0
0,-4,0,0,0,0,1,0,0,0,1
-20,-10,0,1,0,0,0,0,0,0,0
25,-1,0,0,0,0,0,0,0,0,0
-16,-5,0,0,0,1,0,0,0,0,0
-14,3,0,0,0,0,0,0,0,0,1
-17,-2,0,0,0,0,0,0,0,0,0
-3,11,0,0,0,0,0,0,0,0,1
13,6,0,0,0,0,0,0,0,0,1
-8,3,0,0,0,0,0,0,0,0,1
-1,-5,0,0,0,1,0,0,0,0,0
24,-2,0,0,0,0,0,0,0,0,0
-12,-4,0,0,0,0,0,0,0,0,0
-11,-10,0,0,0,0,0,1,1,0,0
2,3,0,0,0,0,0,0,0,0,1
11,-5,0,0,0,0,1,0,0,0,3
-27,2,0,0,0,0,0,0,0,0,1
-10,5,0,0,0,1,0,0,0,0,1
-17,2,0,0,0,0,0,0,0,0,1
-8,-7,0,0,0,0,0,0,0,0,0
-15,9,0,0,0,1,0,0,0,1,1
-2,-2,0,0,0,0,0,0,0,1,0
-12,7,0,0,0,0,0,0,0,0,1
6,12,1,0,0,0,1,0,0,0,1
-1,4,0,0,0,0,0,0,1,0,1
0,-4,0,0,0,0,0,0,1,1,0
-25,15,0,0,0,1,0,0,0,0,1
9,-3,0,0,0,0,0,0,0,0,0
-8,-10,0,0,0,0,0,0,0,0,0
-11,3,0,0,0,0,0,0,0,0,1
9,-4,0,0,0,0,0,0,0,0,0
-2,-4,0,0,0,0,0,0,0,0,0
5,-4,0,0,0,0,0,0,0,0,0
-2,-11,0,1,0,0,0,0,0,0,0
22,-4,0,0,1,0,0,0,0,0,0
4,-2,0,1,0,0,1,0,0,1,2
19,-4,0,0,1,0,0,0,0,0,0
12,-2,0,0,0,0,0,1,0,1,0
4,-4,0,0,0,0,0,0,0,0,0
3,6,0,0,0,0,0,1,0,0,3
9,-2,0,0,0,0,1,0,0,0,3
13,0,0,0,0,0,1,0,0,0,3
10,0,0,0,0,0,0,0,0,0,3
-17,-9,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,1,1,0,0
0,-5,0,0,0,0,0,0,0,0,0
-2,-5,0,0,0,0,0,0,0,0,0
2,8,1,0,0,0,1,0,0,0,1
12,7,0,0,0,0,1,0,0,0,1
2,3,0,0,0,0,0,0,0,0,1
19,-7,0,0,0,0,0,0,0,0,0
-11,6,0,0,0,0,0,0,0,0,1
-21,-6,0,0,0,0,0,0,0,0,0
1,8,0,0,0,0,0,0,0,0,1
-3,12,0,0,0,0,1,0,0,0,1
-8,-6,0,0,0,0,0,0,0,0,0
2,13,0,0,0,0,0,0,0,0,1
1,-12,0,0,1,0,0,0,0,0,0
-2,14,0,0,0,0,0,0,0,0,1
3,-2,0,0,0,0,0,0,1,0,0
-4,7,0,0,0,0,0,0,0,0,1
-8,1,0,0,0,0,0,1,0,0,2
-4,1,0,0,0,0,0,0,0,0,1
22,-14,0,0,1,0,0,0,0,0,0
5,-3,0,0,0,0,0,0,0,0,0
8,-9,0,1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,3
6,-10,0,1,0,0,0,0,0,0,0
14,16,0,0,0,0,0,0,0,0,1
-9,-4,0,0,0,0,1,1,0,0,2
-6,0,0,0,0,0,0,0,0,0,2
-8,-7,0,0,0,0,0,0,0,1,0
10,-2,0,0,0,0,0,0,0,0,0
-22,0,0,0,0,0,0,0,0,0,2
19,3,0,0,0,0,0,0,0,0,1
-3,12,0,0,0,0,0,0,1,0,1
-12,7,0,0,0,0,0,0,0,0,1
-10,-4,0,0,0,0,0,0,0,0,0
-2,-7,0,0,0,0,0,0,0,0,0
15,7,0,0,0,0,0,0,0,0,1
16,-3,0,0,0,0,0,0,1,0,0
10,-12,0,0,0,0,1,0,0,0,3
-7,15,0,0,0,0,0,0,1,0,1
-2,5,1,0,0,0,1,1,0,0,2
-15,13,0,0,0,0,0,0,0,0,1
18,-2,0,0,0,0,1,0,0,0,3
-12,5,0,0,0,0,1,0,1,0,1
-23,-16,0,1,0,0,0,0,0,0,0
-11,8,0,0,0,0,0,0,0,0,1
12,0,0,0,0,0,0,0,0,0,3
-6,7,0,0,0,0,0,0,0,0,1
-8,-7,0,0,0,0,0,0,0,0,0
6,7,0,0,0,0,0,0,0,0,1
-14,-2,0,0,0,0,0,1,0,0,0
-13,-16,0,1,0,0,0,0,0,0,0
-5,-5,0,1,0,1,0,0,0,0,0
6,5,0,0,0,0,0,0,0,1,1
15,-1,0,0,0,0,0,0,0,0,0
0,2,1,0,0,0,1,0,0,0,1
-20,-13,0,0,0,0,0,0,0,1,0
0,18,1,0,0,0,0,0,0,0,1
8,4,0,0,0,0,0,0,0,0,1
-2,-1,0,0,0,1,0,0,0,0,0
17,12,0,0,0,0,0,0,0,0,1
-24,0,0,0,0,0,0,0,0,0,2
27,-18,0,1,1,0,0,0,0,0,0
-7,-1,0,0,0,0,0,0,1,0,0
-10,-11,0,0,0,0,0,0,0,0,0
-12,1,0,0,0,0,0,1,1,1,0
13,-15,0,0,0,0,0,0,0,0,0
-3,6,1,0,0,0,0,0,0,0,1
-3,-1,0,0,0,0,0,0,1,0,0
-17,-4,0,1,0,0,0,0,0,0,0
2,-6,0,0,1,0,0,1,0,1,0
22,3,0,0,1,0,0,0,0,0,1
-14,-2,0,0,0,0,0,0,0,0,0
-18,0,0,0,0,0,0,0,0,0,2
-9,11,0,0,0,0,0,0,0,1,1
-23,1,0,0,0,0,0,1,0,0,2
-4,-4,0,0,0,0,0,0,0,0,0
-4,-2,0,0,0,0,0,0,0,0,0
6,-13,0,0,0,0,0,1,0,0,0
10,-6,0,0,1,0,0,0,0,0,0
-8,-2,0,0,0,0,0,0,0,0,0
-1,-1,0,0,0,0,0,0,0,0,0
-19,-1,0,0,0,0,0,0,0,1,0
-20,8,0,0,0,0,0,0,1,1,1
-22,-5,0,0,0,0,0,0,0,0,0
-6,6,0,0,0,0,0,0,0,0,1
-17,8,0,0,0,0,0,0,0,0,1
-8,-15,0,0,0,0,0,0,0,0,0
15,-10,0,0,0,0,0,0,0,1,0
-3,5,0,0,0,0,1,0,0,0,1
10,-18,0,1,0,0,0,0,0,0,0
1,-2,0,0,0,0,0,0,1,0,0
19,9,0,0,0,0,0,0,0,0,1
9,1,0,0,0,0,0,0,0,0,1
-14,1,0,0,0,0,0,0,0,0,1
-1,-4,0,0,0,0,0,0,0,0,0
-9,2,0,0,0,0,0,0,0,0,1
16,10,0,0,0,0,0,0,0,0,1
3,-2,0,0,0,0,0,0,0,0,0
8,-6,0,0,0,0,1,0,1,0,3
-24,11,0,0,0,0,0,0,0,0,1
-18,0,1,0,0,0,0,0,0,0,2
4,-3,0,1,0,0,0,0,0,0,0
5,9,0,0,0,0,0,0,0,0,1
10,-4,0,0,0,0,1,0,0,0,3
-4,1,0,0,0,0,0,0,0,0,1
-2,-1,0,0,0,0,1,0,1,0,1
5,3,0,0,0,0,0,0,1,1,1
-21,-8,0,0,0,0,0,0,0,0,0
-7,-13,0,1,0,0,0,0,0,0,0
18,9,0,0,0,0,1,1,0,0,3
-18,-5,0,0,0,0,0,0,0,0,0
2,-5,0,1,0,0,0,0,1,0,0
3,17,0,0,0,0,1,0,0,0,1
19,11,0,0,0,0,0,0,0,0,1
-20,3,0,0,0,0,0,0,0,0,1
-9,11,0,0,0,0,0,0,0,0,1
-1,8,1,0,0,0,0,0,0,1,1
2,-2,0,0,0,0,0,1,0,0,0
-6,-2,0,0,0,0,0,0,0,0,0
-5,-7,0,0,0,0,0,0,0,0,0
8,2,0,0,0,0,0,0,1,0,1
-8,-11,0,0,0,0,0,0,0,1,0
-3,-7,0,0,0,0,0,0,0,0,0
15,12,0,0,0,0,0,0,1,0,1
8,2,0,0,0,0,0,0,0,0,1
14,5,0,0,0,0,0,0,1,0,1
5,-3,0,0,0,0,1,0,0,0,3
14,5,0,0,0,0,0,1,1,0,3
4,3,0,0,0,0,0,0,0,0,1
-4,-2,0,0,0,0,1,0,0,1,2
19,-10,0,0,0,0,0,0,1,0,0
-4,7,0,0,0,0,0,0,0,0,1
-16,13,0,0,0,0,0,0,0,0,1
12,-11,0,0,0,0,0,0,0,0,0
11,-7,0,0,0,0,0,0,1,0,0
-12,10,0,0,0,0,0,1,0,0,2
5,-9,0,0,0,0,0,0,1,0,0
14,9,0,0,0,0,0,0,0,0,1
-1,18,1,0,0,0,0,0,0,0,1
-11,2,0,0,0,0,0,0,0,0,1
-9,2,1,0,0,0,0,0,1,0,1
5,12,0,0,0,0,0,0,0,0,1
4,-13,0,1,0,0,0,0,0,0,0
-5,-9,0,0,0,1,0,0,0,0,0
19,4,0,0,0,0,0,0,0,0,1
-12,7,0,0,0,0,0,0,0,0,1
4,-1,0,0,0,0,1,0,1,0,3
-7,4,1,0,0,0,0,0,1,0,1
-3,-15,0,0,0,0,1,0,0,0,2
2,1,0,0,0,0,0,0,0,1,1
3,-15,0,1,0,0,1,0,1,0,3
22,-10,0,0,0,0,0,0,0,0,0
8,3,0,0,0,0,0,0,0,1,1
12,6,0,0,0,0,0,0,0,0,1
-15,-7,0,0,0,0,0,0,1,0,0
-19,11,0,0,0,0,0,0,0,0,1
10,-5,0,0,0,0,0,0,1,0,0
-25,-8,0,0,0,0,0,0,1,0,0
-14,8,0,0,0,1,0,0,1,0,1
-24,-9,0,0,0,0,0,0,0,0,0
4,3,0,0,0,0,0,0,0,0,1
9,9,0,0,0,0,0,1,1,0,3
28,4,0,0,1,0,0,0,0,0,1
-20,-1,0,0,0,0,0,1,0,0,0
